Name,Brand,Latitude,Longitude
Ultramar,Ultramar,47.8287735,-79.8680577
MacEwen,MacEwen,47.8259173,-79.8835886
The Olde General Store,Unknown,47.8108554,-80.0082748
Esso,Esso,48.1216379,-80.2220392
CAN-OP,Unknown,48.0994652,-80.1955033
Burk's Shell,Shell,46.213089,-82.0719122
Country Side,Unknown,46.2751578,-83.4356089
Lakeview Gas Bar,Unknown,46.2569074,-83.5622984
Esso,Esso,46.3004168,-83.7937356
Esso,Esso,46.2957518,-83.9827873
Desbarats service centre,Unknown,46.3447487,-83.9235536
UPI Energy,Unknown,46.550116,-84.2070442
Pit Stop,Unknown,46.4843322,-84.0701829
New Dawn Fuel,Unknown,46.4818643,-84.0686318
Esso,Esso,46.6425705,-84.3065782
Unknown,Unknown,46.3812745,-82.6457951
Esso,Esso,46.4223011,-81.141678
Byrnes,Unknown,46.5514175,-81.1065042
Esso,Esso,46.4876814,-80.7899415
Crystal Beach Variety,Unknown,48.5438868,-88.9132901
Petro-Canada,Petro-Canada,49.7893458,-92.8261775
Top Valu,Unknown,49.7820048,-94.4545537
Shell,Shell,49.7696961,-94.4713141
Real Canadian Wholesale Club,Unknown,49.7692002,-94.4735981
Petro-Canada,Petro-Canada,49.7972389,-94.4871724
Husky,Husky,49.7593848,-94.4686239
Husky,Husky,49.7681917,-94.5139931
Co-Op,Federated Co-operatives,49.7637384,-94.5262682
Filane's,Unknown,48.8141056,-87.2676355
CAN-OP,Unknown,48.8249888,-87.3744181
Esso,Esso,49.7159592,-94.7955376
Esso,Esso,49.7259984,-94.3249053
Mr Gas,Unknown,46.6145549,-81.0069193
Esso,Esso,46.6107857,-81.0079159
Norstar,Unknown,46.6087581,-81.0068596
Shell,Shell,46.5305469,-84.3609984
Wardlaw,Unknown,46.5237245,-84.3445698
Esso,Unknown,46.5097844,-84.300688
Circle K,Circle K,46.5381953,-84.3083002
Canadian Tire,Canadian Tire,46.5373067,-84.3500181
UPI Energy,Unknown,46.6061059,-81.3916786
Norstar,Unknown,46.6273582,-81.4045838
Independent Gas Bar,Unknown,46.6249398,-81.4544617
Esso,Esso,46.4418131,-80.3116654
Norstar,Unknown,46.5939863,-81.1338673
Circle K,Circle K,46.5686324,-81.1974424
Canadian Tire,Canadian Tire,46.568442,-81.1931837
Esso,Esso,48.3803836,-89.4114232
CAN-OP,Unknown,48.3804851,-89.4152858
CAN-OP,Unknown,48.5131274,-89.4918424
Esso,Esso,48.401341,-89.6152065
Petro-Canada,Petro-Canada,48.4020223,-89.6149613
CAN-OP,Unknown,48.2930408,-89.7006684
Lappe Variety,Unknown,48.5766532,-89.3554077
Pioneer,Pioneer,46.522297,-80.9504561
Petro-Canada,Petro-Canada,46.4956889,-80.866788
Petro-Canada,Petro-Canada,46.4535806,-81.0046353
Mobil,Mobil,46.5216677,-80.9396042
PERMANENTLY CLOSED,Unknown,46.3144347,-80.7999613
Spyke's Gas Bar,Unknown,46.3317466,-79.399626
Shell,Shell,46.3239621,-79.4321962
MF,Unknown,46.7277493,-84.3851028
Perron's Freshmart,Unknown,46.1840354,-79.2781747
XTR,XTR,45.7648851,-79.4007504
Black Motor Sales,Unknown,45.7645561,-79.401349
Shell,Shell,45.6174805,-79.4068157
Ultramar,Ultramar,45.3002046,-79.2564613
Sunoco,Sunoco,45.3196905,-79.237081
Shell,Shell,45.3263405,-79.2198965
Petro-Canada,Petro-Canada,45.3327045,-79.206357
Shell,Shell,45.3375651,-79.2406847
Petro-Canada,Petro-Canada,45.3410124,-79.222303
Kenabeek Store,Unknown,47.6389789,-79.994813
Janey's Junction,Unknown,47.6675032,-79.7388111
Ultramar,Ultramar,45.4182789,-76.3753778
Stinson,Stinson,45.4304583,-76.336642
Stinson,Stinson,45.4185011,-76.3774363
Shell,Shell,45.4695092,-76.6803771
Irving,Irving,45.4785543,-76.6964432
MacEwen,MacEwen,45.4744383,-76.6876061
Annie's Gas Bar Variety,Unknown,45.6772023,-76.7820356
Ultramar,Ultramar,45.4904862,-77.6605632
Shell,Shell,45.4803202,-77.6739058
Windey's Food Market,Unknown,48.7123122,-92.9406964
Esso,Esso,48.7597569,-92.6219619
Shell,Unknown,48.6909094,-93.2231731
Mel's Marine,Unknown,49.105657,-93.9218858
Onegaming Gas Convenience,Unknown,49.1663579,-93.9294465
XTR,Unknown,48.6838276,-94.1627308
JD Junction,Unknown,48.6437818,-93.9152273
CAN-OP,Unknown,48.6485621,-93.9842573
Norlund Oil - Petro-Canada,Unknown,48.633534,-93.8433477
Busy Beaver Fuels,Unknown,48.7219471,-94.5554073
Safeway Fuel Station,Safeway,48.6091352,-93.3899649
Co-op,Federated Co-operatives,48.6114066,-93.4138002
Esso,Esso,48.7550963,-91.6078081
CAN-OP,Unknown,48.7369837,-91.5967709
Quetico North,CAN-OP,48.6889288,-91.1772064
Esso,Esso,50.0575551,-91.9744702
Dutchies General Store,Unknown,50.3425038,-93.1548598
Esso,Esso,46.1362103,-80.4313167
Foote's General Store,Unknown,46.0884272,-79.5121643
H & M Gas Bar,Unknown,45.8967861,-82.454792
Airways General Store,Unknown,46.5345556,-84.4828174
Esso,Esso,43.3090269,-81.7588307
Shell,Shell,45.5961997,-80.3740337
Gerry's General Store,Unknown,46.0269773,-79.7181571
MacEwen,MacEwen,43.952955,-77.3362831
Esso,Esso,44.0675633,-77.3160673
Olco,Unknown,44.1959077,-77.0596034
Olco,Unknown,44.1848091,-77.0882855
Five Nations Tobacco & Fuels,Unknown,44.1841723,-77.0870862
Killaloe Motel Variety,Unknown,45.561914,-77.4177762
UPI Energy,Unknown,43.5532813,-81.3923004
Stan's Garage,Unknown,45.0422961,-78.4876243
Shell,Shell,45.1785006,-78.423418
Linkie's General Store,Unknown,45.3073319,-78.0381649
Stinson,Stinson,45.3650068,-77.6291167
Ultramar,Ultramar,43.9012953,-80.1203474
Esso,Esso,45.4018776,-80.0642476
Killbear Park Mall,Unknown,45.367828,-80.2362987
Ultramar,Ultramar,44.8886995,-76.0197656
Mr Gas,Unknown,44.8888972,-76.0330764
Mr Gas,Mr Gas,44.9104274,-76.0211009
MacEwen,MacEwen,44.9038713,-76.0211783
MacEwen,MacEwen,44.902728,-76.0110688
Esso,Esso,44.9043067,-76.0216972
Canadian Tire,Canadian Tire,44.8926558,-76.0290958
Esso,Esso,45.1397386,-76.1276435
Esso,Esso,44.4858951,-76.6914899
Olco,Unknown,44.4003527,-76.6643349
Ultramar,Ultramar,44.6949452,-76.1936346
Ultramar,Ultramar,44.9076263,-76.2685313
Shell,Shell,44.892325,-76.2407199
Canadian Tire,Canadian Tire,44.9105979,-76.2638742
Ultramar,Ultramar,45.1965151,-79.3123064
Stinson,Stinson,45.306523,-76.7156852
The Eagle's Rest,Unknown,45.1762741,-77.0953774
41 Stop,Unknown,45.1280972,-77.2667997
Star Gas,Unknown,44.9981669,-76.8713589
Woods,Unknown,44.8631667,-77.8320448
A T Service,Unknown,45.1598216,-75.4610441
Ultramar,Ultramar,45.0108052,-76.3564165
Petroplus,Unknown,45.223028,-74.5677928
MacEwen,MacEwen,45.2992632,-74.6273286
Esso,Esso,45.3184181,-74.6430856
Canadian Tire,Canadian Tire,44.9309972,-78.7156572
Woods,Unknown,44.4748309,-77.3111896
Petro-Canada,Petro-Canada,45.0849274,-77.8627407
Stop 62,Unknown,45.1815081,-77.9109754
Wilberforce Service Centre,Unknown,45.0362383,-78.2219866
South Algonquin Country Store,Unknown,45.0828158,-78.1542683
Kokomish,Unknown,45.5762071,-77.2515211
Rosenberg Energies,Unknown,44.4769433,-77.0450599
Woods,Unknown,44.8158715,-77.1843179
Esso,Esso,44.6732256,-76.395889
Ultramar,Ultramar,44.486728,-76.194031
Ultramar,Ultramar,45.0601703,-76.2488315
Esso,Esso,45.1261114,-77.8646097
Shell,Shell,45.279159,-75.9551705
Shell,Shell,45.3133586,-75.8824938
Mr Gas,Mr Gas,45.2778351,-75.920797
Circle K,Circle K,45.0196349,-75.6509365
Drummond's Gas,Drummond's Gas,44.8426588,-75.5450445
Stinson,Stinson,44.6272552,-75.9530321
Sunbury General Store,Unknown,44.3789623,-76.4254936
Pioneer,Pioneer,44.98598,-75.4577252
Curv-Inn,Unknown,45.4042194,-78.8771648
Shell,Shell,45.242761,-78.8950575
Tower Hill Marine,Unknown,45.2505645,-78.8879099
Top Valu,Unknown,44.3072347,-77.7989051
Esso,Esso,44.3092965,-77.7999113
Ultramar,Ultramar,44.4194212,-78.2836738
GO Express Marts,Unknown,44.3903598,-78.2873976
Global,Global,44.3468781,-78.3587451
Pump,Unknown,44.39073,-78.381104
Charlie's Bay,Unknown,44.4597462,-78.3751608
Amco,Unknown,44.4461672,-78.2603478
Terry's Gas and Variety,Unknown,44.4968523,-78.3539622
Quarter Mile Starting Gate,Unknown,44.4955108,-78.3548126
Buckhorn Garage,Unknown,44.5436551,-78.3325818
Ultramar,Ultramar,45.921183,-79.9300251
Shell,Shell,45.972952,-81.92259
Gunner's Gas Bar,Unknown,45.9609068,-81.9801953
Esso,Esso,45.8997821,-82.2563069
Esso,Esso,45.7119881,-82.2708544
Denovan's Garage,Esso,45.6703457,-82.268977
Magnetawan Bait Tackle,Unknown,45.6857582,-79.6621594
Duck Rock Resort,Unknown,45.6437816,-79.8568954
Shell,Shell,45.4911982,-79.459579
Duck Lake General Store,Unknown,45.3780986,-79.7897389
North Star,Unknown,45.3240936,-79.9881922
Bent River General Store,Unknown,45.2199455,-79.5330755
Mary Lake Motors,Unknown,45.2183364,-79.305765
XTR,XTR,45.366654,-78.9276053
Shell,Shell,45.1778035,-79.400134
Esso,Esso,45.1064245,-79.5889065
Mobil,Esso,45.0895284,-79.6347484
Stinson,Stinson,45.4082692,-76.28232
PJ's Gas,Unknown,45.0389953,-81.3410055
UPI Energy,Unknown,44.9721241,-81.2886019
Ferndale Drive In,Unknown,44.9715971,-81.2877536
All R's Convenience Store,Unknown,44.8884848,-81.0345239
MacEwen,MacEwen,45.797572,-77.1703687
Esso,Esso,45.7844147,-77.2220621
Mac's,Mac's,45.886361,-77.2576055
Esso,Esso,45.8971541,-77.2825896
Stinson,Stinson,45.8250554,-77.1106644
Petro-Canada,Petro-Canada,45.8242288,-77.1284847
MacEwen,MacEwen,45.7541179,-77.1138972
Esso,Esso,45.8022096,-77.0662344
Canadian Tire,Canadian Tire,45.8249556,-77.0872909
Bala General Store Gas Bar,Unknown,45.017927,-79.617956
Shell,Shell,44.7170009,-78.9198979
Cango,Unknown,44.7533115,-78.8275714
Flynn's Ultramar,Unknown,44.6142419,-78.3821847
West Guilford Auto Centre,Unknown,45.1100368,-78.6006416
Wendy's Auto Service,Unknown,44.7676541,-81.1430139
Pedoniquotte Gas,Unknown,44.899203,-81.0480596
By The Bay General Store,Unknown,44.8693816,-81.3219858
Esso,Esso,44.6488126,-81.258903
BB,Unknown,44.6294932,-81.2555903
Shallow Lake Service Center,Unknown,44.6145162,-81.0857185
Meaford Gas Bar,Unknown,44.616106,-80.6186457
Ultramar,Ultramar,44.6142419,-80.5980301
Circle K,Circle K,44.6097235,-80.5931259
Alex's Gas Bar,Unknown,44.6057498,-80.5908027
Petro-Canada,Petro-Canada,44.9792978,-79.3147728
Esso,Esso,45.0185671,-79.3141153
Paragon Marina,Unknown,44.863847,-79.818993
Shell,Shell,44.5478223,-78.5423722
Esso,Esso,44.5353141,-78.5367531
Sunys,Unknown,44.6960065,-79.1639758
AMCO,Unknown,44.6838545,-79.2676608
Ultramar,Ultramar,44.3035234,-77.9541965
Quirk's Garage and Towing,Unknown,44.4303352,-78.1378558
Esso,Esso,44.1784907,-80.3809468
Shell,Shell,44.041748,-81.1173577
McCullough's Service Centre,Unknown,44.3142744,-81.2744977
Chesley Fuels,Unknown,44.3122546,-81.1000627
Shell,Shell,43.6237151,-81.5402868
Canco,Unknown,43.6117543,-81.5366182
Bayshore Variety,Unknown,44.8216291,-80.1724004
Esso,Esso,44.7704272,-80.0249979
Port Albert General Store,Unknown,43.8791051,-81.7145685
Shell,Shell,44.0426302,-81.7177349
Shell,Shell,44.1159633,-81.1499508
Shell,Shell,44.1698696,-81.035558
GOCO,Unknown,44.1377413,-81.1281724
Esso,Esso,44.1229803,-81.150313
Petro-Canada,Petro-Canada,45.2907679,-75.2283737
Co-Op,Federated Co-operatives,45.2905507,-75.2291274
Unknown,Unknown,44.3377714,-79.0961856
Canadian Tire,Canadian Tire,44.3500765,-78.7585652
MacEwen,MacEwen,44.3706658,-77.9899786
Esso,Esso,44.3739965,-77.9744314
MacEwen,MacEwen,45.3543961,-74.6774796
AJK Corner Gas,Unknown,45.2277735,-74.8026404
MacEwen,MacEwen,45.2883231,-74.8552317
Esso,Esso,44.9943225,-74.9916401
Petro-Canada,Petro-Canada,44.5356606,-75.7628908
Canadian Tire,Canadian Tire,44.5062389,-75.835422
Shell,Shell,44.5444341,-79.176091
Brechin Esso,Esso,44.5642084,-79.1847706
Pipeline Commercial,Unknown,44.7224517,-75.5231247
Ultramar,Ultramar,44.721734,-75.5229886
Shell,Shell,45.1470956,-74.5048782
Unknown,Unknown,45.1468869,-74.5048389
MacEwen,MacEwen,45.1388755,-74.498018
Ultramar,Ultramar,45.3313343,-75.3466558
MacEwen,MacEwen,45.3308739,-75.3461217
Ultramar,Ultramar,45.3183782,-75.244149
MacEwen,MacEwen,45.2581014,-75.3591133
Co-Op,Federated Co-operatives,45.2677348,-75.3028774
UPI Energy,Unknown,45.5411201,-74.9893409
Global,Global,44.195256,-76.7357631
The Gas Depot,Unknown,44.2150148,-77.0782341
Ultramar,Ultramar,44.5921898,-75.6883574
Mr Gas,Unknown,44.6069348,-75.6590799
Canadian Tire,Canadian Tire,44.3368154,-76.1507955
Ultramar,Ultramar,44.1745164,-80.8185352
Shell,Shell,44.181879,-80.7867748
Esso,Esso,44.1679597,-80.8168098
Esso,Esso,44.2552735,-76.9581577
Ultramar,Ultramar,44.2417225,-77.3804533
Bos Auto,Unknown,44.2515903,-77.4431084
Esso,Esso,44.2799763,-76.7145884
Esso,Esso,45.340545,-75.3440145
Shell,Shell,44.1649635,-81.64099
Esso,Esso,44.1665019,-81.6437234
SoLo,Unknown,43.7293326,-81.7054927
Shell,Shell,43.74766,-81.7081805
Pioneer,Pioneer,43.7457796,-81.7082888
Mac's,Mac's,43.7400672,-81.7071723
Ultramar,Ultramar,43.7339528,-81.7063524
Edward's Fuel Bar,Unknown,43.7303933,-81.688985
Alison's,Unknown,44.2904381,-81.584445
Esso,Esso,44.2666603,-81.5416402
UPI Energy,Unknown,44.4283944,-81.394638
Esso,Esso,44.4356218,-81.389034
Circle K,Circle K,44.426051,-81.3976573
Shell,Shell,44.0059549,-81.289429
XTR,XTR,44.4951111,-81.3723212
Saugeen Gas Bar,Unknown,44.5133267,-81.333852
Esso,Esso,44.570318,-80.928421
Shell,Shell,44.5680266,-80.941818
Petro-Canada,Petro-Canada,44.5753611,-80.9150917
Petro-Canada,Petro-Canada,44.5240938,-80.9184384
Gas Barn,Unknown,44.5174657,-80.9812817
Shell,Shell,42.9931763,-79.2289432
Petro-Canada,Petro-Canada,43.0132025,-79.2328439
Kouros,Unknown,42.983592,-79.2594655
Fast Stop,Unknown,42.948382,-79.2478985
Esso,Esso,43.0599701,-79.2510822
7-Eleven,7-Eleven,42.9930655,-79.2359432
Esso,Esso,43.005301,-79.4827045
XTR,XTR,42.677886,-80.4227329
Esso,Esso,42.6131556,-80.463047
H Stilwell Gas Variety,Unknown,42.667722,-80.6587904
Fairground General Store,Unknown,42.649392,-80.6598085
Cultus General Store,Unknown,42.6336335,-80.613589
Busy Bee,Unknown,42.6666726,-80.5175532
Quickie,Unknown,45.3314075,-75.5996626
JR's Restaurant and Esso,Esso,43.7447183,-81.249847
Crediton Variety & Gas,Unknown,43.300336,-81.5382034
Shell,Shell,44.4876376,-80.7074528
Williamson Garage,Unknown,44.3660175,-80.7271214
Allan's Garage,Shell,44.3196401,-80.6490755
Ultramar,Ultramar,44.3217066,-80.6535588
Dairy Daughter,Unknown,44.314805,-80.6408196
UPI Energy,Unknown,44.5610678,-80.4483519
Esso,Esso,44.154042,-81.0170413
Canadian Tire,Canadian Tire,44.1560667,-81.0056635
XTR,XTR,43.898125,-81.3031019
Esso,Esso,43.8848734,-81.3134773
Esso,Esso,43.8842682,-81.3142341
Petro-Canada,Petro-Canada,42.9794098,-82.1174635
Gulf Reece's Corners,Unknown,42.9791628,-82.1185129
Esso,Esso,42.9876338,-82.1168522
Warwick Gas Variety,Unknown,43.0039312,-81.9414827
UPI Energy,Unknown,42.0790493,-82.5974767
Son Shine Variety,Unknown,42.0842484,-82.4885189
Shell,Shell,42.033828,-82.6053081
Shell,Shell,42.0945023,-82.4640243
Petro-Canada,Petro-Canada,42.060609,-82.5981556
Mike's Gas Variety,Unknown,42.0466116,-82.5958136
Unknown,Unknown,42.0596531,-82.5999068
Esso,Esso,42.0467044,-82.5968682
Canadian Tire,Canadian Tire,42.0526822,-82.6030429
7-Eleven,7-Eleven,42.047161,-82.5996465
Unknown,Unknown,42.0470463,-82.5997996
Cunningham Auto Repair,Unknown,42.2410146,-82.2375658
Shell,Shell,43.5534703,-81.3942892
GOCO,Unknown,43.556351,-81.6898661
Esso,Esso,43.5608859,-81.6964998
Ultramar,Ultramar,43.7313656,-81.4345466
Radford Fuels,Unknown,43.7354374,-81.4306949
Carson Fuel,Unknown,43.8264724,-81.1850917
St. Joseph Variety,Unknown,43.4135514,-81.7055814
Petro Line,Unknown,43.4213163,-81.6251951
Shell,Shell,43.435337,-81.4989316
LG Convenience,Unknown,43.465676,-81.1916518
Fast Stop,Unknown,43.4688094,-81.2004758
XTR,XTR,42.8827902,-82.168861
Shell,Shell,42.881815,-82.1243669
Esso,Esso,42.8810479,-82.1244028
Econo,Unknown,42.7835497,-82.1264975
Esso,Esso,42.332978,-81.9915195
Esso,Esso,42.5519947,-81.9778568
UPI Energy,Unknown,42.5524029,-81.9737186
Old Mill Store,Unknown,42.6523431,-82.0087944
Hicks General Store,Unknown,43.2460636,-81.6911371
Shell,Shell,43.1644214,-81.6832342
Esso,Esso,43.1535965,-81.6872899
Esso,Esso,43.6659853,-81.0208408
Esso,Esso,43.5609135,-80.9265572
Shell,Shell,42.6813529,-81.2049493
Shell,Shell,42.6465221,-80.8005972
GOCO,Unknown,42.6738625,-80.7897232
Amco,Unknown,42.3925525,-81.8428636
Yeck's,Unknown,42.4328615,-81.8783902
Petro Line,Unknown,42.4383639,-81.888682
Amco,Unknown,42.7473711,-81.7107678
Stop 73,Unknown,42.8471448,-80.9869736
Esso,Esso,42.5958072,-82.3731696
MacPherson's,Unknown,43.2145253,-81.8897861
GOCO,Unknown,43.2143761,-81.8853162
Shell,Shell,43.3332767,-81.7389474
XTR,XTR,44.570172,-78.7956572
Nor Pro,Unknown,44.5225955,-78.7823372
Ultramar,Ultramar,44.445966,-78.6649202
Sunys,Unknown,44.3596763,-78.7263621
Academy Fuels,Unknown,44.0600532,-80.9302132
AMCO,Unknown,44.1362245,-80.2002398
Petro-Canada,Petro-Canada,43.9769242,-80.7556
Esso,Esso,43.0907925,-82.000246
Dudman Fuels,Unknown,43.0894713,-82.001127
Al's Gas Variety,Unknown,43.1932429,-81.9898539
XTR,XTR,42.0355701,-82.9156755
Arner Stop,Unknown,42.0320096,-82.8234187
Shell,Shell,42.0409497,-82.7396988
Esso,Esso,42.03793,-82.7237408
Division Gas,Unknown,42.0500124,-82.7390918
Johnny's Gas,Unknown,42.0478077,-82.6378787
Esso,Esso,42.1281671,-82.7443045
Petro Line,Petro,42.6345714,-81.4659693
Econo,Unknown,42.6637901,-81.5021751
Canadian Tire,Canadian Tire,42.6490327,-81.5572697
Canadian Tire,Canadian Tire,42.6447314,-81.5604287
Shell,Shell,42.5769697,-81.6946906
Shell,Shell,42.5590112,-81.672222
GOCO,Unknown,42.6024393,-81.6080881
Esso,Esso,42.6064912,-81.6094729
Willy's Corners,Unknown,42.6172315,-81.8359308
Moravian Auto Repair,Unknown,42.5558592,-81.8629811
Ultramar,Ultramar,42.772999,-80.999546
Shell,Shell,42.7810654,-80.9822348
Parker Fuels,Unknown,42.7741175,-81.0150843
Mobil,Mobil,42.7853889,-80.9821414
Ultramar,Ultramar,44.7403855,-79.8973042
Mobil,Mobil,44.7389644,-79.9130299
Shell,Shell,44.7487616,-79.9232512
RaceTrac,RaceTrac,44.7524064,-79.9036458
Mailloux Jug City,Unknown,44.8078676,-79.9505664
Esso,Esso,44.7596324,-79.9551531
Esso,Esso,44.7414459,-79.8620899
Esso,Esso,44.7406759,-79.9157089
7-Eleven,7-Eleven,43.0013953,-81.2769775
Cango,Unknown,44.9293645,-79.411469
Shell,Shell,44.8829275,-79.3451328
Canadian Tire,Canadian Tire,44.9165295,-79.3728727
GOCO,Unknown,43.3087883,-81.3267238
GOCO,Unknown,43.1636716,-81.8564391
GOCO,Unknown,43.0727052,-81.8336537
UPI Energy,Unknown,42.9353541,-82.3464983
Shell,Shell,42.8114908,-82.2824943
MJ's General Store,Unknown,42.9342433,-82.3459327
Mackenzie Oil Ltd,Unknown,42.9362743,-82.3477652
Trepanier's,Unknown,42.2718453,-82.6328853
Flying J,Flying J,42.2630267,-82.4615888
CAN-OP,Unknown,42.2679579,-82.5511498
Amco,Unknown,42.170537,-82.5960001
Shell,Shell,42.9423624,-81.8805154
GOCO,Unknown,42.9576101,-81.8802397
Esso,Esso,42.9562474,-81.8795311
Shell,Shell,43.9071941,-80.8786121
Pioneer,Pioneer,43.9465891,-80.934367
FS Partners,Unknown,43.8718549,-81.0318696
Amco,Unknown,43.9029462,-80.8528458
Shell,Shell,43.8332527,-80.5441508
UPI Energy,Unknown,42.9037211,-79.5981362
Esso,Esso,42.8934143,-79.6258973
Unknown,Unknown,42.8932401,-79.6258168
Cango,Unknown,42.9036115,-79.611441
Esso,Esso,42.8327643,-79.9362225
2 Main West,Unknown,42.8816283,-79.9041372
Maple Fuels,Unknown,42.8845609,-80.1153685
Esso,Esso,42.9127347,-80.0956641
Canadian Tire,Canadian Tire,42.1731486,-82.8196952
Shell,Shell,42.6986389,-80.4393917
Esso,Esso,42.781078,-80.452026
Esso,Esso,42.7345757,-80.3652569
Neville's Gas Variety,Unknown,42.7424166,-80.5775774
Mabee's Corner Variety,Unknown,42.7793,-80.680737
New England Variety Gas Bar,Unknown,42.8074338,-80.736367
BB,Unknown,42.753976,-80.7730619
Esso,Esso,44.3502453,-80.2507976
Ultramar,Ultramar,44.3456475,-80.249459
Hamilton Brothers,Unknown,44.3528625,-80.1812393
Grace Centre,Unknown,44.7739648,-79.3342287
Esso,Esso,44.6210119,-79.5120855
Amco,Unknown,44.6409804,-79.5462804
Shell,Shell,43.3167942,-80.8399349
Esso,Esso,43.3211642,-80.8363478
Sylvite,Unknown,42.9375562,-80.2062459
Pioneer,Pioneer,42.8450775,-80.312057
Esso,Esso,42.9230088,-80.2871191
Esso,Esso,42.8597456,-80.2210725
Esso,Esso,42.8344165,-80.3185632
Cango,Unknown,42.8483988,-80.3080851
BB Family Gas Bar,Unknown,42.9268146,-80.2886281
XTR,XTR,44.4279684,-79.1532308
Esso,Esso,42.9935386,-82.3107438
Esso,Esso,42.9827588,-82.2997219
Petro-Canada,Petro-Canada,42.3988285,-82.1747216
The Store on Jubilee,Unknown,42.8044073,-81.4457272
Bear Creek Gas Bar,Unknown,42.7887152,-81.5138642
Petro Line,Unknown,42.8168262,-81.552622
Maitland Gas Convenience,Unknown,42.8494609,-81.4673715
Mac's,Mac's,42.9096505,-81.4962057
G D Variety Gas Bar,Unknown,42.827751,-81.4269382
Esso,Esso,42.9079303,-81.4200759
Sunoco,Sunoco,42.8555324,-80.6995238
XTR,XTR,42.8675418,-80.7237213
Econo,Unknown,42.859339,-80.7121947
UPI Energy,Unknown,42.8440604,-80.6453076
DA Auto,Unknown,42.9268175,-80.5987726
Tri-County Motors,Unknown,42.853231,-80.4929661
Pioneer,Pioneer,42.853439,-80.4940749
Mac's,Mac's,42.850078,-80.4926485
Esso,Esso,42.847671,-80.491821
Byer's General Store,Unknown,42.9032622,-80.4977356
GOCO,Unknown,42.921885,-79.3732831
Esso,Esso,42.8907408,-79.356629
Sunoco,Sunoco,42.8856824,-79.2568925
Sherkston Auto,Unknown,42.891633,-79.133016
Shea's,Unknown,42.8914535,-79.235717
Gulf,Gulf,42.9016074,-79.2398765
Esso,Esso,42.9007877,-79.2340184
Esso,Esso,42.8992658,-79.2545926
Esso,Esso,42.880814,-79.266369
Shell,Shell,42.8818972,-79.0589355
Petro-Canada,Petro-Canada,42.9049637,-78.9646588
GOCO,Unknown,42.9329625,-79.0548568
Esso,Esso,42.9206403,-78.9672032
RaceTrac,RaceTrac,42.9755985,-79.378524
Pioneer,Pioneer,43.0436077,-79.387382
Esso,Esso,42.9439521,-79.378287
Esso,Esso,42.9428579,-79.4398374
MacEwen,MacEwen,44.7648929,-79.6970794
Esso,Esso,44.8081527,-79.7346222
XTR,XTR,44.6997924,-79.9657563
Waverley Service Centre,Unknown,44.6435247,-79.8240528
Shell,Shell,44.7079049,-79.6429586
Petro-Canada,Petro-Canada,44.7077517,-79.643334
Shell,Shell,44.4333327,-80.013125
Fast Stop,Unknown,44.4219504,-80.0779898
Shell,Shell,44.2979364,-80.0177571
Esso,Esso,44.509358,-79.8016253
Esso,Esso,44.4778776,-79.5362162
XTR,XTR,44.2682384,-79.9772424
Pioneer,Pioneer,42.3897836,-82.2003471
Canadian Tire,Canadian Tire,42.3918807,-82.2080477
Esso,Esso,42.971062,-79.7692873
Esso,Esso,43.0412001,-79.7998295
Pioneer,Pioneer,42.9507947,-79.8556488
Petro-Canada,Petro-Canada,42.9747768,-80.593458
Esso,Esso,43.0036315,-80.6036552
Petro-Canada,Petro-Canada,42.9595037,-81.6169564
GOCO,Unknown,42.9825118,-81.6300983
GOCO,Unknown,42.9552495,-81.6364835
Canadian Tire,Canadian Tire,42.9466537,-81.6117316
7-Eleven,7-Eleven,42.9567044,-81.6215863
Unknown,Unknown,42.9668395,-81.6313817
Shell,Shell,42.795095,-81.2384216
The Village Market,Unknown,42.70143,-81.0791284
South Side,Unknown,42.7783471,-81.1701977
Shell,Shell,42.764168,-81.1658168
Esso,Esso,42.7936341,-81.2096394
Vanessa General Store,Unknown,42.969425,-80.395557
Esso,Esso,43.0514351,-80.3691373
Hill's Tire & Gas,Unknown,43.0449448,-80.2225765
Skylite Plaza,Unknown,43.0389276,-80.0363076
Pioneer,Pioneer,42.957025,-80.0559081
Oasis Gas and Variety,Unknown,43.0683738,-80.1174085
New Credit Variety Gas Bar,Unknown,42.9765629,-80.037381
Nancy's General Store & Fuel,Unknown,42.9823945,-80.0504161
River Range Gas Bar,Unknown,43.0627239,-79.9881187
Fergus Petro,Unknown,43.7148684,-80.372016
Fast Stop Express,Unknown,43.5725316,-80.835093
MacEwen,MacEwen,44.1232421,-79.992455
Unknown,Unknown,44.1692014,-80.0380103
XTR,XTR,43.1550853,-79.2895874
Regional Variety Gas Bar,Unknown,43.1389331,-79.3072001
Gulf,Gulf,42.8364427,-81.2094404
GOCO,Unknown,43.2851705,-81.0544608
Esso,Esso,43.2478426,-81.1340724
Dowler-Karn,Unknown,43.2554655,-81.1910762
GOCO,Unknown,43.6337014,-80.5800471
Esso,Esso,43.6912193,-80.4481986
Esso,Esso,43.6755248,-80.426591
Econo,Unknown,43.6845369,-80.4233275
The Pines Garage,Amco,43.8951798,-80.2123754
Four Cedars,Unknown,44.4447698,-79.8424049
Shell,Shell,43.1833999,-79.4761142
RaceTrac,RaceTrac,43.1378646,-79.6703415
XTR,XTR,43.1256481,-81.2693785
Red Star,Unknown,43.079036,-81.3813713
Petro-Canada,Petro-Canada,43.0006092,-81.4229364
GOCO,Unknown,43.004379,-81.5537969
